Timestamp,n-transactions
2011-07-19 00:00:00,8612.142857142857
2011-07-22 00:00:00,8634.285714285714
2011-07-25 00:00:00,8544.57142857143
2011-07-28 00:00:00,8376.857142857143
2011-07-31 00:00:00,7958.857142857143
2011-08-03 00:00:00,7821.285714285715
2011-08-06 00:00:00,7817.714285714285
2011-08-09 00:00:00,7576
2011-08-12 00:00:00,7617.285714285715
2011-08-15 00:00:00,7778.714285714285
2011-08-18 00:00:00,7910.142857142857
2011-08-21 00:00:00,7918.857142857143
2011-08-24 00:00:00,7528.714285714285
2011-08-27 00:00:00,7425.571428571428
2011-08-30 00:00:00,7050
2011-09-02 00:00:00,7109.142857142857
2011-09-05 00:00:00,7228.857142857143
2011-09-08 00:00:00,7053
2011-09-11 00:00:00,7011.857142857143
2011-09-14 00:00:00,6641.857142857143
2011-09-17 00:00:00,6344.714285714285
2011-09-20 00:00:00,6213.571428571428
2011-09-23 00:00:00,6610
2011-09-26 00:00:00,6628.428571428572
2011-09-29 00:00:00,5953.428571428572
2011-10-02 00:00:00,5758.142857142857
2011-10-05 00:00:00,5744.285714285715
2011-10-08 00:00:00,5728
2011-10-11 00:00:00,5701
2011-10-14 00:00:00,5611.142857142857
2011-10-17 00:00:00,5630.857142857143
2011-10-20 00:00:00,5347
2011-10-23 00:00:00,5103.428571428572
2011-10-26 00:00:00,5266.714285714285
2011-10-29 00:00:00,5278.428571428572
2011-11-01 00:00:00,5150.142857142857
2011-11-04 00:00:00,5556.714285714285
2011-11-06 23:00:00,5815
2011-11-09 23:00:00,5956.142857142857
2011-11-12 23:00:00,5676.142857142857
2011-11-15 23:00:00,5799.571428571428
2011-11-18 23:00:00,5578.714285714285
2011-11-21 23:00:00,5271.571428571428
2011-11-24 23:00:00,5127.857142857143
2011-11-27 23:00:00,5168
2011-11-30 23:00:00,5645.428571428572
2011-12-03 23:00:00,6080.428571428572
2011-12-06 23:00:00,6391.571428571428
2011-12-09 23:00:00,6110.571428571428
2011-12-12 23:00:00,5903.142857142857
2011-12-15 23:00:00,5333.857142857143
2011-12-18 23:00:00,5085.571428571428
2011-12-21 23:00:00,5336.428571428572
2011-12-24 23:00:00,5506.714285714285
2011-12-27 23:00:00,5416.285714285715
2011-12-30 23:00:00,5151.285714285715
2012-01-02 23:00:00,5146
2012-01-05 23:00:00,5585.285714285715
2012-01-08 23:00:00,6123
2012-01-11 23:00:00,6553.571428571428
2012-01-14 23:00:00,6668.857142857143
2012-01-17 23:00:00,6789.571428571428
2012-01-20 23:00:00,6739.142857142857
2012-01-23 23:00:00,6411.571428571428
2012-01-26 23:00:00,6628.285714285715
2012-01-29 23:00:00,6657.142857142857
2012-02-01 23:00:00,6407.285714285715
2012-02-04 23:00:00,6779.571428571428
2012-02-07 23:00:00,6839.285714285715
2012-02-10 23:00:00,7161
2012-02-13 23:00:00,7525.857142857143
2012-02-16 23:00:00,8502.857142857143
2012-02-19 23:00:00,7943.857142857143
2012-02-22 23:00:00,6963.142857142857
2012-02-25 23:00:00,6737.285714285715
2012-02-28 23:00:00,6817.857142857143
2012-03-02 23:00:00,6680.285714285715
2012-03-05 23:00:00,6665.285714285715
2012-03-08 23:00:00,6577.428571428572
2012-03-12 00:00:00,6244.857142857143
2012-03-15 00:00:00,6309
2012-03-18 00:00:00,6535.571428571428
2012-03-21 00:00:00,6645
2012-03-24 00:00:00,6592
2012-03-27 00:00:00,6540.428571428572
2012-03-30 00:00:00,6683.571428571428
2012-04-02 00:00:00,6660.714285714285
2012-04-05 00:00:00,6779.285714285715
2012-04-08 00:00:00,6674.857142857143
2012-04-11 00:00:00,6850
2012-04-14 00:00:00,7207.285714285715
2012-04-17 00:00:00,7947.428571428572
2012-04-20 00:00:00,7900.142857142857
2012-04-23 00:00:00,7814.571428571428
2012-04-26 00:00:00,7437.285714285715
2012-04-29 00:00:00,7628
2012-05-02 00:00:00,8518.285714285714
2012-05-05 00:00:00,10407.857142857143
2012-05-08 00:00:00,12954.42857142857
2012-05-11 00:00:00,14748.42857142857
2012-05-14 00:00:00,16731
2012-05-17 00:00:00,18938.285714285714
2012-05-20 00:00:00,22888.428571428572
2012-05-23 00:00:00,25920.285714285714
2012-05-26 00:00:00,29281.14285714286
2012-05-29 00:00:00,26587.714285714286
2012-06-01 00:00:00,26431.714285714286
2012-06-04 00:00:00,25681
2012-06-07 00:00:00,28674.571428571428
2012-06-10 00:00:00,32855.71428571428
2012-06-13 00:00:00,28226
2012-06-16 00:00:00,42609
2012-06-19 00:00:00,45460.42857142857
2012-06-22 00:00:00,39462.57142857143
2012-06-25 00:00:00,28903
2012-06-28 00:00:00,26409.285714285714
2012-07-01 00:00:00,26318.85714285714
2012-07-04 00:00:00,24283.14285714286
2012-07-07 00:00:00,22633
2012-07-10 00:00:00,23276.14285714286
2012-07-13 00:00:00,26584.571428571428
2012-07-16 00:00:00,27064.285714285714
2012-07-19 00:00:00,28165.571428571428
2012-07-22 00:00:00,32562.14285714286
2012-07-25 00:00:00,32991
2012-07-28 00:00:00,30815.571428571428
2012-07-31 00:00:00,31095.14285714286
2012-08-03 00:00:00,33788.42857142857
2012-08-06 00:00:00,32817.71428571428
2012-08-09 00:00:00,32636.428571428572
2012-08-12 00:00:00,32844.28571428572
2012-08-15 00:00:00,35662.57142857143
2012-08-18 00:00:00,41593.28571428572
2012-08-21 00:00:00,40636.57142857143
2012-08-24 00:00:00,37515.857142857145
2012-08-27 00:00:00,34739.71428571428
2012-08-30 00:00:00,32027.85714285714
2012-09-02 00:00:00,34567.857142857145
2012-09-05 00:00:00,37327.57142857143
2012-09-08 00:00:00,38564.857142857145
2012-09-11 00:00:00,36231.857142857145
2012-09-14 00:00:00,32156.85714285714
2012-09-17 00:00:00,31537
2012-09-20 00:00:00,30043.428571428572
2012-09-23 00:00:00,28793.714285714286
2012-09-26 00:00:00,28177.14285714286
2012-09-29 00:00:00,28129.714285714286
2012-10-02 00:00:00,26727.428571428572
2012-10-05 00:00:00,27665.285714285714
2012-10-08 00:00:00,31522.571428571428
2012-10-11 00:00:00,34467.28571428572
2012-10-14 00:00:00,32725.714285714286
2012-10-17 00:00:00,30519.714285714286
2012-10-20 00:00:00,30171.571428571428
2012-10-23 00:00:00,33483.57142857143
2012-10-26 00:00:00,33000.71428571428
2012-10-29 00:00:00,27226
2012-11-01 00:00:00,23315
2012-11-04 00:00:00,24927.714285714286
2012-11-06 23:00:00,27492.14285714286
2012-11-09 23:00:00,29489.285714285714
2012-11-12 23:00:00,28657.85714285714
2012-11-15 23:00:00,27765.714285714286
2012-11-18 23:00:00,32094.14285714286
2012-11-21 23:00:00,36653
2012-11-24 23:00:00,34278.28571428572
2012-11-27 23:00:00,33185.28571428572
2012-11-30 23:00:00,33488.71428571428
2012-12-03 23:00:00,29689.428571428572
2012-12-06 23:00:00,29825.428571428572
2012-12-09 23:00:00,31757.14285714286
2012-12-12 23:00:00,34896.71428571428
2012-12-15 23:00:00,36527
2012-12-18 23:00:00,39565.42857142857
2012-12-21 23:00:00,40565.71428571428
2012-12-24 23:00:00,42740.857142857145
2012-12-27 23:00:00,39686.142857142855
2012-12-30 23:00:00,39412.71428571428
2013-01-02 23:00:00,39406
2013-01-05 23:00:00,39619.142857142855
2013-01-08 23:00:00,40266.42857142857
2013-01-11 23:00:00,42858.857142857145
2013-01-14 23:00:00,46682
2013-01-17 23:00:00,48453.142857142855
2013-01-20 23:00:00,48284.42857142857
2013-01-23 23:00:00,46521.57142857143
2013-01-26 23:00:00,45620
2013-01-29 23:00:00,50438.857142857145
2013-02-01 23:00:00,51985.142857142855
2013-02-04 23:00:00,53510.142857142855
2013-02-07 23:00:00,55318.28571428572
2013-02-10 23:00:00,55333
2013-02-13 23:00:00,58798
2013-02-16 23:00:00,55669.42857142857
2013-02-19 23:00:00,53089.42857142857
2013-02-22 23:00:00,54828
2013-02-25 23:00:00,59221.142857142855
2013-02-28 23:00:00,61681.857142857145
2013-03-03 23:00:00,61338.71428571428
2013-03-06 23:00:00,60216
2013-03-09 23:00:00,59472
2013-03-13 00:00:00,60364.28571428572
2013-03-16 00:00:00,59242.57142857143
2013-03-19 00:00:00,48434.142857142855
2013-03-22 00:00:00,46249.142857142855
2013-03-25 00:00:00,50895.142857142855
2013-03-28 00:00:00,53094
2013-03-31 00:00:00,55005.71428571428
2013-04-03 00:00:00,56526.142857142855
2013-04-06 00:00:00,58776.28571428572
2013-04-09 00:00:00,61774.42857142857
2013-04-12 00:00:00,62511.28571428572
2013-04-15 00:00:00,61232.142857142855
2013-04-18 00:00:00,59296
2013-04-21 00:00:00,55559.857142857145
2013-04-24 00:00:00,52036.142857142855
2013-04-27 00:00:00,54891.57142857143
2013-04-30 00:00:00,54649.28571428572
2013-05-03 00:00:00,50234.71428571428
2013-05-06 00:00:00,51733.71428571428
2013-05-09 00:00:00,52564
2013-05-12 00:00:00,59843.28571428572
2013-05-15 00:00:00,64484.57142857143
2013-05-18 00:00:00,64336.857142857145
2013-05-21 00:00:00,57055.142857142855
2013-05-24 00:00:00,53329.71428571428
2013-05-27 00:00:00,51706.42857142857
2013-05-30 00:00:00,53154.28571428572
2013-06-02 00:00:00,53099
2013-06-05 00:00:00,54940.857142857145
2013-06-08 00:00:00,54448.57142857143
2013-06-11 00:00:00,51242.42857142857
2013-06-14 00:00:00,46948.57142857143
2013-06-17 00:00:00,44675.28571428572
2013-06-20 00:00:00,44449.71428571428
2013-06-23 00:00:00,46584.71428571428
2013-06-26 00:00:00,45506.857142857145
2013-06-29 00:00:00,44754.57142857143
2013-07-02 00:00:00,41794.57142857143
2013-07-05 00:00:00,38093
2013-07-08 00:00:00,35766.57142857143
2013-07-11 00:00:00,36536.57142857143
2013-07-14 00:00:00,39959.857142857145
2013-07-17 00:00:00,39997.28571428572
2013-07-20 00:00:00,38231.57142857143
2013-07-23 00:00:00,38157.28571428572
2013-07-26 00:00:00,38459.857142857145
2013-07-29 00:00:00,39267
2013-08-01 00:00:00,41080.857142857145
2013-08-04 00:00:00,45586
2013-08-07 00:00:00,49453
2013-08-10 00:00:00,51335.42857142857
2013-08-13 00:00:00,51428.57142857143
2013-08-16 00:00:00,50410.28571428572
2013-08-19 00:00:00,56737
2013-08-22 00:00:00,62466.28571428572
2013-08-25 00:00:00,60756.28571428572
2013-08-28 00:00:00,56726
2013-08-31 00:00:00,57269.42857142857
2013-09-03 00:00:00,56271.142857142855
2013-09-06 00:00:00,53406.28571428572
2013-09-09 00:00:00,53772.42857142857
2013-09-12 00:00:00,54309.71428571428
2013-09-15 00:00:00,49616.42857142857
2013-09-18 00:00:00,51913.142857142855
2013-09-21 00:00:00,56629.71428571428
2013-09-24 00:00:00,59431.42857142857
2013-09-27 00:00:00,57486.857142857145
2013-09-30 00:00:00,52956.28571428572
2013-10-03 00:00:00,50645.28571428572
2013-10-06 00:00:00,52063.142857142855
2013-10-09 00:00:00,50257
2013-10-12 00:00:00,48208.857142857145
2013-10-15 00:00:00,51829.857142857145
2013-10-18 00:00:00,51953.42857142857
2013-10-21 00:00:00,53623.42857142857
2013-10-24 00:00:00,56010.42857142857
2013-10-27 00:00:00,57011.857142857145
2013-10-30 00:00:00,52698.71428571428
2013-11-02 00:00:00,49210
2013-11-04 23:00:00,46082.71428571428
2013-11-07 23:00:00,47594.57142857143
2013-11-10 23:00:00,54946.857142857145
2013-11-13 23:00:00,59011.71428571428
2013-11-16 23:00:00,59374.57142857143
2013-11-19 23:00:00,66519.14285714286
2013-11-22 23:00:00,70966.28571428571
2013-11-25 23:00:00,74919
2013-11-28 23:00:00,79997.28571428571
2013-12-01 23:00:00,83863.42857142857
2013-12-04 23:00:00,81314
2013-12-07 23:00:00,75628.14285714286
2013-12-10 23:00:00,68777.57142857143
2013-12-13 23:00:00,61717.142857142855
2013-12-16 23:00:00,61287
2013-12-19 23:00:00,65055.71428571428
2013-12-22 23:00:00,66139
2013-12-25 23:00:00,58557.28571428572
2013-12-28 23:00:00,52916.57142857143
2013-12-31 23:00:00,51881.71428571428
2014-01-03 23:00:00,51802
